Rank,Water Area (sq mi),City,State,Population
25601,0.00,Elnora, IN,497
25601,0.00,Elwood, IN,"8,569"
25601,0.00,English, IN,802
25601,0.00,Fairmount, IN,"2,998"
25601,0.00,Fairview Park, IN,"1,200"
25601,0.00,Farmersburg, IN,"1,163"
25601,0.00,Farmland, IN,"1,413"
25601,0.00,Fillmore, IN,565
25601,0.00,Flora, IN,"2,184"
25601,0.00,Fountain City, IN,815
25601,0.00,Fowlerton, IN,318
25601,0.00,Francesville, IN,"1,023"
25601,0.00,Frankfort, IN,"16,488"
25601,0.00,Franklin, IN,"24,193"
25601,0.00,Frankton, IN,"1,775"
25601,0.00,Freelandville, IN,495
25601,0.00,Fulton, IN,464
25601,0.00,Galveston, IN,"1,149"
25601,0.00,Garrett, IN,"6,213"
25601,0.00,Gas City, IN,"6,093"
25601,0.00,Gaston, IN,896
25601,0.00,Glenwood, IN,277
25601,0.00,Goodland, IN,"1,101"
25601,0.00,Gosport, IN,848
25601,0.00,Grabill, IN,"1,440"
25601,0.00,Greensboro, IN,168
25601,0.00,Greentown, IN,"2,570"
25601,0.00,Griffin, IN,144
25601,0.00,Griffith, IN,"16,765"
25601,0.00,Hanna, IN,245
25601,0.00,Harlan, IN,"1,718"
25601,0.00,Harmony, IN,659
25601,0.00,Hartsville, IN,358
25601,0.00,Hayden, IN,"1,123"
25601,0.00,Hebron, IN,"3,714"
25601,0.00,Herbst, IN,83
25601,0.00,Hillsboro, IN,568
25601,0.00,Hoagland, IN,855
25601,0.00,Holton, IN,573
25601,0.00,Homecroft, IN,694
25601,0.00,Hope, IN,"2,292"
25601,0.00,Howe, IN,691
25601,0.00,Hudson, IN,604
25601,0.00,Hymera, IN,723
25601,0.00,Idaville, IN,762
25601,0.00,Indian Heights, IN,"3,011"
25601,0.00,Indian Village, IN,91
25601,0.00,Jalapa, IN,152
25601,0.00,Jamestown, IN,"1,057"
25601,0.00,Jonesboro, IN,"1,702"
25801,0.00,Jonesville, IN,111
25801,0.00,Kempton, IN,377
25801,0.00,Kent, IN,99
25801,0.00,Kentland, IN,"1,918"
25801,0.00,Kewanna, IN,774
25801,0.00,Kingman, IN,457
25801,0.00,Kingsbury, IN,381
25801,0.00,Kingsford Heights, IN,"1,558"
25801,0.00,Kirklin, IN,925
25801,0.00,Knightsville, IN,877
25801,0.00,Knox, IN,"3,658"
25801,0.00,Kouts, IN,"1,992"
25801,0.00,Laconia, IN,74
25801,0.00,La Crosse, IN,671
25801,0.00,Ladoga, IN,"1,055"
25801,0.00,Lafayette, IN,"69,982"
25801,0.00,Lagrange, IN,"2,652"
25801,0.00,Lake Village, IN,585
25801,0.00,Landess, IN,330
25801,0.00,Lanesville, IN,579
25801,0.00,La Paz, IN,571
25801,0.00,Lapel, IN,"1,760"
25801,0.00,Larwill, IN,347
25801,0.00,Leesburg, IN,649
25801,0.00,Lewisville, IN,357
25801,0.00,Linden, IN,864
25801,0.00,Linton, IN,"5,368"
25801,0.00,Little York, IN,199
25801,0.00,Lizton, IN,543
25801,0.00,Losantville, IN,244
25801,0.00,Lynn, IN,"1,083"
25801,0.00,Lyons, IN,787
25801,0.00,Mackey, IN,116
25801,0.00,Macy, IN,225
25801,0.00,Manilla, IN,220
25801,0.00,Marengo, IN,789
25801,0.00,Markleville, IN,486
25801,0.00,Marshall, IN,271
25801,0.00,Matthews, IN,597
25801,0.00,Mecca, IN,396
25801,0.00,Medaryville, IN,600
25801,0.00,Mellott, IN,181
25801,0.00,Meridian Hills, IN,"1,682"
25801,0.00,Merom, IN,177
25801,0.00,Metamora, IN,135
25801,0.00,Michiana Shores, IN,329
25801,0.00,Michigantown, IN,426
25801,0.00,Mier, IN,162
25801,0.00,Millersburg, IN,"1,022"
25801,0.00,Millhousen, IN,197
25801,0.00,Milltown, IN,918
25801,0.00,Milroy, IN,742
25801,0.00,Modoc, IN,261
25801,0.00,Monon, IN,"1,872"
25801,0.00,Monroe, IN,717
25801,0.00,Monroe City, IN,579
25801,0.00,Monroeville, IN,"1,294"
25801,0.00,Monterey, IN,249
25801,0.00,Montezuma, IN,"1,105"
25801,0.00,Montmorenci, IN,128
25801,0.00,Montpelier, IN,"1,864"
25801,0.00,Mooreland, IN,316
25801,0.00,Moores Hill, IN,654
25801,0.00,Morgantown, IN,"1,033"
25801,0.00,Morocco, IN,"1,248"
25801,0.00,Mount Ayr, IN,128
25801,0.00,Mount Carmel, IN,113
25801,0.00,Mount Summit, IN,442
25801,0.00,Mulberry, IN,"1,289"
25801,0.00,Napoleon, IN,172
25801,0.00,Nappanee, IN,"6,639"
25801,0.00,Newberry, IN,183
25801,0.00,New Carlisle, IN,"2,056"
25801,0.00,New Chicago, IN,"1,954"
25801,0.00,New Market, IN,640
25801,0.00,New Middletown, IN,33
25801,0.00,New Paris, IN,"1,088"
25801,0.00,New Point, IN,406
25801,0.00,Newport, IN,433
25801,0.00,New Richmond, IN,432
25801,0.00,New Ross, IN,328
25801,0.00,New Salisbury, IN,509
25801,0.00,Newtown, IN,282
25801,0.00,New Trenton, IN,419
25801,0.00,New Whiteland, IN,"5,646"
25801,0.00,North Crows Nest, IN,54
25801,0.00,North Judson, IN,"1,930"
25801,0.00,North Liberty, IN,"1,847"
25801,0.00,North Salem, IN,493
25801,0.00,North Terre Haute, IN,"4,595"
25801,0.00,Oaktown, IN,637
25801,0.00,Onward, IN,167
25801,0.00,Oolitic, IN,"1,203"
25801,0.00,Orestes, IN,439
25801,0.00,Orland, IN,455
25801,0.00,Otterbein, IN,"1,402"
25801,0.00,Owensville, IN,"1,296"
25801,0.00,Oxford, IN,"1,282"
25801,0.00,Parker City, IN,"1,320"
25801,0.00,Parkers Settlement, IN,702
25801,0.00,Pennville, IN,806
25801,0.00,Perrysville, IN,547
25801,0.00,Pine Village, IN,207
25801,0.00,Pittsboro, IN,"3,069"
25801,0.00,Plainville, IN,588
25801,0.00,Point Isabel, IN,90
25801,0.00,Poseyville, IN,"1,278"
25801,0.00,Pottawattamie Park, IN,272
25801,0.00,Purdue University, IN,"10,954"
25801,0.00,Ragsdale, IN,122
25801,0.00,Remington, IN,"1,274"
25801,0.00,Reynolds, IN,575
25801,0.00,Riley, IN,165
25801,0.00,River Forest, IN,33
25801,0.00,Roachdale, IN,867
25801,0.00,Roann, IN,496
25801,0.00,Rockville, IN,"2,587"
25801,0.00,Rocky Ripple, IN,648
25801,0.00,Rosedale, IN,788
25801,0.00,Roseland, IN,560
25801,0.00,Rossville, IN,"1,612"
25801,0.00,Royal Center, IN,"1,006"
25801,0.00,Rushville, IN,"6,314"
25801,0.00,Russellville, IN,380
25801,0.00,Russiaville, IN,"1,160"
25801,0.00,Saint Bernice, IN,454
25801,0.00,Saint Joe, IN,438
25801,0.00,Saint Paul, IN,"1,181"
25801,0.00,Salamonia, IN,156
25801,0.00,Salt Creek Commons, IN,"2,604"
25801,0.00,Sandborn, IN,381
25801,0.00,San Pierre, IN,90
25801,0.00,Saratoga, IN,192
25801,0.00,Schneider, IN,287
25801,0.00,Scotland, IN,51
25801,0.00,Sharpsville, IN,638
25801,0.00,Shelburn, IN,"1,254"
25801,0.00,Shelby, IN,526
25801,0.00,Shipshewana, IN,660
25801,0.00,Shirley, IN,859
25801,0.00,Sims, IN,342
25801,0.00,Smithville-Sanders, IN,"3,234"
25801,0.00,South Haven, IN,"5,304"
25801,0.00,Southport, IN,"1,778"
25801,0.00,South Whitley, IN,"1,956"
25801,0.00,Spencer, IN,"2,453"
25801,0.00,Spiceland, IN,900
25801,0.00,Spring Hills, IN,93
25801,0.00,Springport, IN,174
25801,0.00,Star City, IN,278
25801,0.00,State Line City, IN,133
25801,0.00,Staunton, IN,452
25801,0.00,Stinesville, IN,149
25801,0.00,Stockwell, IN,513
25801,0.00,Straughn, IN,257
25801,0.00,Sullivan, IN,"4,203"
25801,0.00,Summitville, IN,"1,078"
25801,0.00,Sunman, IN,903
25801,0.00,Swayzee, IN,993
25801,0.00,Switz City, IN,328
25801,0.00,Taylorsville, IN,926
25801,0.00,Tennyson, IN,323
25801,0.00,Thorntown, IN,"1,563"
25801,0.00,Tipton, IN,"5,288"
25801,0.00,Toad Hop, IN,69
25801,0.00,Topeka, IN,"1,010"
25801,0.00,Town Of Pines, IN,732
25801,0.00,Trafalgar, IN,"1,123"
25801,0.00,Trail Creek, IN,"1,872"
25801,0.00,Troy, IN,299
25801,0.00,Ulen, IN,119
25801,0.00,Universal, IN,329
25801,0.00,Van Buren, IN,764
25801,0.00,Veedersburg, IN,"2,126"
25801,0.00,Vernon, IN,334
25801,0.00,Versailles, IN,"2,007"
25801,0.00,Waldron, IN,747
25801,0.00,Walkerton, IN,"1,982"
25801,0.00,Wallace, IN,127
25801,0.00,Walton, IN,950
25801,0.00,Wanatah, IN,"1,076"
25801,0.00,Warren Park, IN,"1,596"
25801,0.00,Waterloo, IN,"2,437"
25801,0.00,Waveland, IN,358
25801,0.00,Waynetown, IN,"1,042"
25801,0.00,West College Corner, IN,771
25801,0.00,West Lebanon, IN,767
25801,0.00,Westphalia, IN,84
25801,0.00,Westpoint, IN,655
25801,0.00,West Terre Haute, IN,"2,480"
25801,0.00,Westville, IN,"6,895"
25801,0.00,Wheatfield, IN,885
25801,0.00,Wheatland, IN,513
25801,0.00,Wheeler, IN,246
25801,0.00,Whiteland, IN,"4,226"
25801,0.00,Whitestown, IN,"4,125"
25801,0.00,Whitewater, IN,71
25801,0.00,Wilkinson, IN,535
25801,0.00,Williams Creek, IN,355
25801,0.00,Williamsport, IN,"2,020"
26001,0.00,Winamac, IN,"2,627"
26001,0.00,Windfall City, IN,892
26001,0.00,Wingate, IN,236
26001,0.00,Wolcott, IN,"1,129"
26001,0.00,Wolcottville, IN,864
26001,0.00,Woodburn, IN,"1,609"
26001,0.00,Woodlawn Heights, IN,50
26001,0.00,Worthington, IN,"1,383"
26001,0.00,Wynnedale, IN,181
26001,0.00,Yeoman, IN,119
26001,0.00,Ackworth, IA,39
26001,0.00,Afton, IA,917
26001,0.00,Agency, IA,694
26001,0.00,Ainsworth, IA,589
26001,0.00,Akron, IA,"1,364"
26001,0.00,Albert City, IA,672
26001,0.00,Albia, IA,"3,788"
26001,0.00,Albion, IA,430
26001,0.00,Alexander, IA,190
26001,0.00,Alleman, IA,592
26001,0.00,Allison, IA,"1,184"
26001,0.00,Alta, IA,"1,919"
26001,0.00,Alta Vista, IA,293
26001,0.00,Alton, IA,"1,190"
26001,0.00,Altoona, IA,"15,317"
26001,0.00,Alvord, IA,236
26001,0.00,Amana, IA,334
26001,0.00,Anderson, IA,12
26001,0.00,Andover, IA,101
26001,0.00,Andrew, IA,399
26001,0.00,Anita, IA,927
26001,0.00,Ankeny, IA,"49,488"
26001,0.00,Anthon, IA,713
26001,0.00,Aplington, IA,"1,104"
26001,0.00,Arcadia, IA,563
26001,0.00,Archer, IA,121
26001,0.00,Aredale, IA,70
26001,0.00,Arion, IA,139
26001,0.00,Arlington, IA,557
26001,0.00,Armstrong, IA,924
26001,0.00,Arthur, IA,161
26001,0.00,Asbury, IA,"4,848"
26001,0.00,Aspinwall, IA,25
26001,0.00,Atalissa, IA,401
26001,0.00,Athelstan, IA,45
26001,0.00,Atkins, IA,"1,812"
26001,0.00,Auburn, IA,260
26001,0.00,Audubon, IA,"2,089"
26001,0.00,Aurelia, IA,"1,084"
26001,0.00,Aurora, IA,222
26001,0.00,Avoca, IA,"1,328"
26001,0.00,Ayrshire, IA,158
26001,0.00,Badger, IA,495
26001,0.00,Bagley, IA,419
26001,0.00,Baldwin, IA,101
26001,0.00,Balltown, IA,59
26001,0.00,Bancroft, IA,698
26001,0.00,Bankston, IA,78
26001,0.00,Barnes City, IA,219
26001,0.00,Barnum, IA,248
26001,0.00,Bartlett, IA,11
26001,0.00,Bassett, IA,82
26001,0.00,Batavia, IA,549
26001,0.00,Battle Creek, IA,676
26001,0.00,Baxter, IA,971
26001,0.00,Bayard, IA,488
26001,0.00,Beacon, IA,502
26001,0.00,Beaver, IA,73
26001,0.00,Belmond, IA,"2,391"
26001,0.00,Bennett, IA,369
26001,0.00,Bentley, IA,111
26001,0.00,Berkley, IA,16
26001,0.00,Bernard, IA,112
26001,0.00,Bertram, IA,334
26001,0.00,Blairsburg, IA,116
26001,0.00,Blairstown, IA,724
26001,0.00,Blakesburg, IA,273
26001,0.00,Blanchard, IA,41
26001,0.00,Blencoe, IA,244
26001,0.00,Blue Grass, IA,"1,612"
26001,0.00,Bode, IA,370
26001,0.00,Bolan, IA,35
26001,0.00,Bonaparte, IA,400
26001,0.00,Bouton, IA,213
26001,0.00,Boxholm, IA,238
26001,0.00,Boyden, IA,697
26001,0.00,Braddyville, IA,147
26001,0.00,Bradford, IA,65
26001,0.00,Brandon, IA,325
26001,0.00,Brayton, IA,132
26001,0.00,Breda, IA,456
26001,0.00,Bridgewater, IA,162
26001,0.00,Brighton, IA,550
26001,0.00,Bristow, IA,149
26001,0.00,Britt, IA,"1,985"
26001,0.00,Bronson, IA,396
26001,0.00,Brooklyn, IA,"1,279"
26001,0.00,Brunsville, IA,98
26001,0.00,Buckeye, IA,90
26001,0.00,Buck Grove, IA,31
26001,0.00,Buffalo Center, IA,877
26001,0.00,Burchinal, IA,62
26001,0.00,Burr Oak, IA,204
26001,0.00,Burt, IA,544
26001,0.00,Bussey, IA,441
26001,0.00,Calamus, IA,380
26001,0.00,California Junction, IA,94
26001,0.00,Callender, IA,436
26001,0.00,Calmar, IA,"1,032"
26001,0.00,Calumet, IA,309
26001,0.00,Cantril, IA,168
26001,0.00,Carbon, IA,21
26001,0.00,Carpenter, IA,110
26001,0.00,Carroll, IA,"10,051"
26001,0.00,Carson, IA,860
26001,0.00,Cascade, IA,"2,000"
26001,0.00,Casey, IA,447
26001,0.00,Castalia, IA,175
26001,0.00,Castana, IA,94
26001,0.00,Center Junction, IA,111
26001,0.00,Center Point, IA,"2,632"
26001,0.00,Centralia, IA,119
26001,0.00,Chapin, IA,161
26001,0.00,Chariton, IA,"4,263"
26001,0.00,Charlotte, IA,383
26001,0.00,Chatsworth, IA,68
26001,0.00,Chelsea, IA,188
26001,0.00,Chester, IA,263
26001,0.00,Cincinnati, IA,299
26001,0.00,Clare, IA,190
26001,0.00,Clarence, IA,907
26001,0.00,Clarion, IA,"2,795"
26001,0.00,Clayton, IA,37
26001,0.00,Cleghorn, IA,194
26001,0.00,Clemons, IA,125
26001,0.00,Clermont, IA,672
26001,0.00,Climbing Hill, IA,172
26001,0.00,Clio, IA,125
26001,0.00,Clutier, IA,256
26001,0.00,Coburg, IA,47
26001,0.00,Coin, IA,205
26001,0.00,Colesburg, IA,366
26001,0.00,College Springs, IA,216
26001,0.00,Collins, IA,428
26001,0.00,Colo, IA,805
26001,0.00,Columbus City, IA,417
26001,0.00,Columbus Junction, IA,"2,021"
26001,0.00,Colwell, IA,51
26001,0.00,Conesville, IA,462
26001,0.00,Conrad, IA,"1,088"
26001,0.00,Conroy, IA,335
26001,0.00,Coon Rapids, IA,"1,408"
26001,0.00,Corley, IA,28
26001,0.00,Correctionville, IA,848
26001,0.00,Corwith, IA,262
26001,0.00,Corydon, IA,"1,430"
26001,0.00,Cotter, IA,67
26001,0.00,Coulter, IA,349
26001,0.00,Craig, IA,52
26001,0.00,Crawfordsville, IA,287
26001,0.00,Cresco, IA,"3,871"
26001,0.00,Cromwell, IA,87
26001,0.00,Crystal Lake, IA,164
26001,0.00,Cumberland, IA,371
26001,0.00,Curlew, IA,70
26001,0.00,Cushing, IA,200
26001,0.00,Cylinder, IA,68
26001,0.00,Dallas Center, IA,"1,757"
26001,0.00,Dana, IA,72
26001,0.00,Danbury, IA,372
26001,0.00,Danville, IA,989
26001,0.00,Davis City, IA,276
26001,0.00,Dawson, IA,217
26001,0.00,Dayton, IA,860
26001,0.00,Dedham, IA,220
26001,0.00,Deep River, IA,330
26001,0.00,Defiance, IA,254
26001,0.00,Delmar, IA,499
26001,0.00,Deloit, IA,369
26001,0.00,Delta, IA,285
26001,0.00,Derby, IA,103
26001,0.00,De Soto, IA,"1,142"
26001,0.00,De Witt, IA,"5,297"
26001,0.00,Dexter, IA,751
26001,0.00,Dickens, IA,176
26001,0.00,Dike, IA,"1,300"
26001,0.00,Dixon, IA,208
26001,0.00,Dolliver, IA,78
26001,0.00,Donahue, IA,461
26001,0.00,Donnellson, IA,815
26001,0.00,Doon, IA,533
26001,0.00,Dougherty, IA,70
26001,0.00,Dow City, IA,561
26001,0.00,Drakesville, IA,210
26001,0.00,Dumont, IA,682
26001,0.00,Duncombe, IA,397
26001,0.00,Dundee, IA,155
26001,0.00,Durango, IA,17
26001,0.00,Durant, IA,"2,041"
26001,0.00,Dysart, IA,"1,532"
26201,0.00,Eagle Grove, IA,"3,506"
26201,0.00,Earlham, IA,"1,778"
26201,0.00,Earling, IA,588
26201,0.00,Earlville, IA,780
26201,0.00,Early, IA,647
26201,0.00,East Amana, IA,46
26201,0.00,East Peru, IA,72
26201,0.00,Eddyville, IA,"1,227"
26201,0.00,Edgewood, IA,836
26201,0.00,Elberon, IA,170
26201,0.00,Eldora, IA,"2,707"
26201,0.00,Eldridge, IA,"5,908"
26201,0.00,Elgin, IA,793
26201,0.00,Elkader, IA,"1,208"
26201,0.00,Elkhart, IA,597
26201,0.00,Elk Horn, IA,638
26201,0.00,Elkport, IA,33
26201,0.00,Elliott, IA,379
26201,0.00,Ellston, IA,42
26201,0.00,Ellsworth, IA,632
26201,0.00,Elma, IA,629
26201,0.00,Emerson, IA,471
26201,0.00,Epworth, IA,"1,963"
26201,0.00,Essex, IA,912
26201,0.00,Estherville, IA,"6,177"
26201,0.00,Exira, IA,828
26201,0.00,Exline, IA,124
26201,0.00,Farley, IA,"1,527"
26201,0.00,Farmersburg, IA,264
26201,0.00,Farmington, IA,822
26201,0.00,Farragut, IA,561
26201,0.00,Fayette, IA,"1,206"
26201,0.00,Fenton, IA,290
26201,0.00,Ferguson, IA,108
26201,0.00,Fertile, IA,333
26201,0.00,Floris, IA,170
26201,0.00,Floyd, IA,390
26201,0.00,Fonda, IA,541
26201,0.00,Fontanelle, IA,700
26201,0.00,Forest City, IA,"4,142"
26201,0.00,Fort Atkinson, IA,326
26201,0.00,Fostoria, IA,124
26201,0.00,Franklin, IA,103
26201,0.00,Fredericksburg, IA,"1,034"
26201,0.00,Frederika, IA,176
26201,0.00,Fredonia, IA,254
26201,0.00,Fremont, IA,644
26201,0.00,Fruitland, IA,"1,296"
26201,0.00,Frytown, IA,85
26201,0.00,Galt, IA,78
26201,0.00,Galva, IA,484
26201,0.00,Garber, IA,121
26201,0.00,Garden City, IA,36
26201,0.00,Garden Grove, IA,228
26201,0.00,Garnavillo, IA,854
26201,0.00,Garner, IA,"3,107"
26201,0.00,Garrison, IA,349
26201,0.00,Garwin, IA,516
26201,0.00,Geneva, IA,166
26201,0.00,Gibson, IA,48
26201,0.00,Gilbert, IA,"1,398"
26201,0.00,Gilbertville, IA,633
26201,0.00,Gillett Grove, IA,68
26201,0.00,Gilman, IA,692
26201,0.00,Gilmore City, IA,465
26201,0.00,Gladbrook, IA,819
26201,0.00,Glidden, IA,"1,403"
26201,0.00,Goldfield, IA,666
26201,0.00,Goodell, IA,181
26201,0.00,Goose Lake, IA,275
26201,0.00,Gowrie, IA,"1,090"
26201,0.00,Graettinger, IA,698
26201,0.00,Graf, IA,75
26201,0.00,Grafton, IA,290
26201,0.00,Grand Junction, IA,854
26201,0.00,Grand Mound, IA,554
26201,0.00,Grand River, IA,259
26201,0.00,Grandview, IA,478
26201,0.00,Granger, IA,"1,408"
26201,0.00,Granville, IA,348
26201,0.00,Gravity, IA,146
26201,0.00,Gray, IA,94
26201,0.00,Greeley, IA,320
26201,0.00,Greenfield, IA,"2,045"
26201,0.00,Green Mountain, IA,122
26201,0.00,Greenville, IA,61
26201,0.00,Griswold, IA,"1,182"
26201,0.00,Grundy Center, IA,"2,704"
26201,0.00,Gruver, IA,76
26201,0.00,Guernsey, IA,73
26201,0.00,Guthrie Center, IA,"1,621"
26201,0.00,Halbur, IA,231
26201,0.00,Hamilton, IA,181
26201,0.00,Hampton, IA,"4,402"
26201,0.00,Hanlontown, IA,177
26201,0.00,Hansell, IA,120
26201,0.00,Harcourt, IA,246
26201,0.00,Hardy, IA,92
26201,0.00,Harlan, IA,"5,047"
26201,0.00,Harper, IA,115
26201,0.00,Harris, IA,150
26201,0.00,Hartford, IA,705
26201,0.00,Hartley, IA,"1,599"
26201,0.00,Hartwick, IA,75
26201,0.00,Harvey, IA,308
26201,0.00,Hastings, IA,185
26201,0.00,Havelock, IA,185
26201,0.00,Haverhill, IA,175
26201,0.00,Hawkeye, IA,602
26201,0.00,Hayesville, IA,45
26201,0.00,Hayfield, IA,43
26201,0.00,Hedrick, IA,964
26201,0.00,Henderson, IA,171
26201,0.00,Hepburn, IA,61
26201,0.00,Hiawatha, IA,"7,109"
26201,0.00,High Amana, IA,124
26201,0.00,Hills, IA,812
26201,0.00,Hillsboro, IA,222
26201,0.00,Hinton, IA,892
26201,0.00,Holland, IA,240
26201,0.00,Holy Cross, IA,369
26201,0.00,Homestead, IA,129
26201,0.00,Hopkinton, IA,578
26201,0.00,Hospers, IA,769
26201,0.00,Houghton, IA,143
26201,0.00,Hubbard, IA,862
26201,0.00,Hull, IA,"2,263"
26201,0.00,Hutchins, IA,10
26201,0.00,Huxley, IA,"3,370"
26201,0.00,Imogene, IA,56
26201,0.00,Indianola, IA,"15,014"
26201,0.00,Inwood, IA,772
26201,0.00,Ionia, IA,387
26201,0.00,Ireton, IA,652
26201,0.00,Irvington, IA,25
26201,0.00,Irwin, IA,435
26201,0.00,Jackson Junction, IA,55
26201,0.00,Jacksonville, IA,36
26201,0.00,Jamaica, IA,224
26201,0.00,Jesup, IA,"2,642"
26201,0.00,Joice, IA,207
26201,0.00,Jolley, IA,38
26201,0.00,Kalona, IA,"2,501"
26201,0.00,Kamrar, IA,190
26201,0.00,Kanawha, IA,603
26201,0.00,Kelley, IA,338
26201,0.00,Kellogg, IA,759
26201,0.00,Kensett, IA,251
26201,0.00,Kent, IA,18
26201,0.00,Keomah Village, IA,74
26201,0.00,Keota, IA,907
26201,0.00,Keswick, IA,226
26201,0.00,Keystone, IA,657
26201,0.00,Kimballton, IA,300
26201,0.00,Kingsley, IA,"1,430"
26201,0.00,Kinross, IA,60
26201,0.00,Kirkman, IA,61
26201,0.00,Kirkville, IA,173
26201,0.00,Kiron, IA,277
26201,0.00,Klemme, IA,523
26201,0.00,Knierim, IA,93
26201,0.00,Knoxville, IA,"7,257"
26201,0.00,Lacona, IA,427
26201,0.00,Ladora, IA,286
26201,0.00,Lake City, IA,"1,754"
26201,0.00,Lakeside, IA,650
26201,0.00,Lakota, IA,226
26201,0.00,Lambs Grove, IA,175
26201,0.00,Lamont, IA,354
26201,0.00,La Motte, IA,228
26201,0.00,Larchwood, IA,"1,004"
26201,0.00,Larrabee, IA,155
26201,0.00,Latimer, IA,456
26201,0.00,Laurel, IA,361
26201,0.00,Laurens, IA,"1,268"
26201,0.00,Lawton, IA,904
26201,0.00,Ledyard, IA,110
26201,0.00,Leighton, IA,192
26201,0.00,Le Roy, IA,2
26201,0.00,Lester, IA,299
26201,0.00,Letts, IA,378
26201,0.00,Lewis, IA,467
26201,0.00,Libertyville, IA,346
26201,0.00,Lidderdale, IA,213
26201,0.00,Lime Springs, IA,475
26201,0.00,Lincoln, IA,134
26201,0.00,Linden, IA,175
26201,0.00,Lineville, IA,244
26201,0.00,Lisbon, IA,"1,812"
26201,0.00,Liscomb, IA,265
26201,0.00,Little Cedar, IA,49
26201,0.00,Little Rock, IA,466
26201,0.00,Little Sioux, IA,156
26201,0.00,Livermore, IA,407
26201,0.00,Lockridge, IA,252
26201,0.00,Logan, IA,"1,618"
26201,0.00,Lohrville, IA,413
26201,0.00,Lone Rock, IA,125
26201,0.00,Lone Tree, IA,"1,394"
26201,0.00,Long Grove, IA,940
26401,0.00,Lorimor, IA,419
26401,0.00,Lost Nation, IA,502
26401,0.00,Loveland, IA,37
26401,0.00,Lovilia, IA,580
26401,0.00,Lowden, IA,769
26401,0.00,Low Moor, IA,186
26401,0.00,Luana, IA,293
26401,0.00,Luther, IA,157
26401,0.00,Lu Verne, IA,266
26401,0.00,Luxemburg, IA,192
26401,0.00,Luzerne, IA,83
26401,0.00,Lynnville, IA,483
26401,0.00,Lytton, IA,319
26401,0.00,Mccallsburg, IA,365
26401,0.00,Mcclelland, IA,129
26401,0.00,Macedonia, IA,270
26401,0.00,Mcintire, IA,79
26401,0.00,Macksburg, IA,175
26401,0.00,Madrid, IA,"2,548"
26401,0.00,Magnolia, IA,148
26401,0.00,Maharishi Vedic City, IA,682
26401,0.00,Malcom, IA,306
26401,0.00,Mallard, IA,334
26401,0.00,Malvern, IA,"1,042"
26401,0.00,Manilla, IA,997
26401,0.00,Manly, IA,"1,444"
26401,0.00,Manson, IA,"1,724"
26401,0.00,Mapleton, IA,"1,454"
26401,0.00,Marathon, IA,286
26401,0.00,Marcus, IA,"1,230"
26401,0.00,Marne, IA,76
26401,0.00,Martelle, IA,242
26401,0.00,Martensdale, IA,482
26401,0.00,Martinsburg, IA,151
26401,0.00,Marysville, IA,22
26401,0.00,Masonville, IA,115
26401,0.00,Massena, IA,367
26401,0.00,Matlock, IA,94
26401,0.00,Maxwell, IA,997
26401,0.00,Maysville, IA,161
26401,0.00,Mediapolis, IA,"1,398"
26401,0.00,Melbourne, IA,868
26401,0.00,Melcher-Dallas, IA,"1,170"
26401,0.00,Melrose, IA,121
26401,0.00,Melvin, IA,255
26401,0.00,Menlo, IA,363
26401,0.00,Meriden, IA,181
26401,0.00,Merrill, IA,862
26401,0.00,Meservey, IA,232
26401,0.00,Meyer, IA,31
26401,0.00,Middle Amana, IA,595
26401,0.00,Middletown, IA,302
26401,0.00,Miles, IA,437
26401,0.00,Miller, IA,60
26401,0.00,Millersburg, IA,186
26401,0.00,Millerton, IA,44
26401,0.00,Millville, IA,21
26401,0.00,Milo, IA,758
26401,0.00,Minburn, IA,359
26401,0.00,Mineola, IA,152
26401,0.00,Mingo, IA,248
26401,0.00,Missouri Valley, IA,"2,752"
26401,0.00,Mitchell, IA,120
26401,0.00,Modale, IA,241
26401,0.00,Mona, IA,34
26401,0.00,Mondamin, IA,336
26401,0.00,Monmouth, IA,99
26401,0.00,Monona, IA,"1,625"
26401,0.00,Monroe, IA,"1,800"
26401,0.00,Montour, IA,268
26401,0.00,Moorhead, IA,243
26401,0.00,Moorland, IA,199
26401,0.00,Morley, IA,155
26401,0.00,Morning Sun, IA,"1,033"
26401,0.00,Morrison, IA,68
26401,0.00,Moulton, IA,592
26401,0.00,Mount Auburn, IA,106
26401,0.00,Mount Sterling, IA,36
26401,0.00,Mount Union, IA,105
26401,0.00,Moville, IA,"1,436"
26401,0.00,Murray, IA,555
26401,0.00,Mystic, IA,444
26401,0.00,Nemaha, IA,85
26401,0.00,New Albin, IA,504
26401,0.00,Newell, IA,"1,239"
26401,0.00,Newhall, IA,956
26401,0.00,New Hampton, IA,"3,555"
26401,0.00,New Hartford, IA,598
26401,0.00,New Haven, IA,37
26401,0.00,New Liberty, IA,159
26401,0.00,New London, IA,"1,844"
26401,0.00,New Providence, IA,217
26401,0.00,New Sharon, IA,"1,315"
26401,0.00,Newton, IA,"15,139"
26401,0.00,New Vienna, IA,420
26401,0.00,New Virginia, IA,491
26401,0.00,Nichols, IA,383
26401,0.00,Nodaway, IA,142
26401,0.00,Northboro, IA,39
26401,0.00,North English, IA,"1,054"
26401,0.00,North Liberty, IA,"14,503"
26401,0.00,North Washington, IA,144
26401,0.00,Northwood, IA,"2,083"
26401,0.00,Norway, IA,581
26401,0.00,Numa, IA,65
26401,0.00,Ocheyedan, IA,446
