Rank,Land Area (sq mi),City,State,Population
21939,0.74,Wadena, IA,354
5847,6.31,Wadesboro, NC,"5,711"
3772,9.8,Wading River, NY,"7,694"
7804,4.56,Wadley, GA,"2,013"
16436,1.46,Wadley, AL,813
3448,10.62,Wadsworth, OH,"21,752"
3860,9.58,Wadsworth, IL,"3,714"
9205,3.72,Wadsworth, NV,927
24067,0.51,Wadsworth, NY,218
17439,1.28,Waelder, TX,"1,351"
18122,1.17,Wagener, SC,696
6605,5.5,Waggaman, LA,"9,857"
26886,0.26,Waggoner, IL,164
13730,2.04,Wagner, SD,"1,633"
21459,0.79,Wagner, PA,226
19285,1.03,Wagon Mound, NM,603
11042,2.9,Wagon Wheel, AZ,"1,170"
3598,10.18,Wagoner, OK,"8,499"
16428,1.46,Wagram, NC,804
15974,1.54,Wahak Hotrontk, AZ,38
13614,2.07,Wahiawa, HI,"17,473"
20050,0.96,Wahkon, MN,209
12941,2.25,Wahneta, FL,"5,000"
11688,2.65,Wahoo, NE,"4,500"
6834,5.29,Wahpeton, ND,"7,804"
17895,1.21,Wahpeton, IA,345
6756,5.36,Wai'anae, HI,"12,694"
16908,1.37,Wai'ohinu, HI,67
13157,2.19,Waialua, HI,"3,929"
8484,4.11,Waihee-Waiehu, HI,"9,663"
5437,6.8,Waikane, HI,871
3302,11.04,Waikapu, HI,"3,689"
18671,1.1,Waikele, HI,"7,868"
1910,17.83,Waikoloa Village, HI,"6,841"
4994,7.44,Wailea, HI,"6,107"
16353,1.47,Wailua, HI,"2,361"
5073,7.3,Wailua Homesteads, HI,"5,521"
6809,5.32,Wailuku, HI,"16,196"
14608,1.83,Waimalu, HI,"12,680"
8091,4.35,Waimanalo, HI,"5,807"
14039,1.97,Waimanalo Beach, HI,"4,439"
635,39.29,Waimea, HI,"9,642"
14561,1.84,Waimea CDP, HI,"1,859"
17199,1.32,Wainaku, HI,"1,445"
12414,2.4,Wainiha, HI,145
5487,6.73,Wainscott, NY,719
1894,17.94,Wainwright, AK,482
26605,0.28,Wainwright, OK,163
11299,2.8,Waipahu, HI,"40,532"
17630,1.25,Waipi'o, HI,"11,424"
19615,1,Waipi'o Acres, HI,"4,807"
8357,4.18,Waite Hill, OH,441
4149,8.9,Waite Park, MN,"7,391"
18544,1.11,Waitsburg, WA,"1,065"
25391,0.38,Waitsfield, VT,197
7243,4.97,Wakarusa, KS,398
13110,2.2,Wakarusa, IN,"1,960"
2328,15.1,Wake Forest, NC,"33,319"
12701,2.32,Wake Village, TX,"5,477"
15167,1.71,Wakeeney, KS,"1,896"
4648,8.02,Wakefield, MI,"1,837"
5051,7.36,Wakefield, MA,"25,835"
9105,3.77,Wakefield, VA,"12,684"
15198,1.7,Wakefield, PA,757
20787,0.87,Wakefield, NE,"1,637"
24207,0.5,Wakefield, KS,"1,034"
17682,1.24,Wakefield town, VA,769
7346,4.88,Wakefield-Peacedale, RI,"8,911"
21162,0.82,Wakeman, OH,949
26094,0.33,Wakita, OK,335
25376,0.39,Wakonda, SD,340
20863,0.86,Wakulla, NC,147
13172,2.19,Walbridge, OH,"3,056"
9674,3.47,Walcott, IA,"1,702"
19418,1.02,Walcott, ND,216
9462,3.58,Walden, TN,"2,002"
14040,1.97,Walden, NY,"6,919"
25980,0.34,Walden, CO,527
28423,0.13,Waldenburg, AR,104
11254,2.81,Waldo, AL,279
12766,2.3,Waldo, AR,"1,303"
13303,2.15,Waldo, FL,"1,160"
20204,0.94,Waldo, WI,627
22678,0.65,Waldo, OH,356
25650,0.36,Waldo, KS,53
7353,4.88,Waldoboro, ME,832
22730,0.64,Waldon, CA,"5,364"
705,36.22,Waldorf, MD,"71,358"
25427,0.38,Waldorf, MN,156
11349,2.77,Waldport, OR,"1,922"
7195,5,Waldron, AR,"3,564"
17609,1.26,Waldron, IN,747
19651,1,Waldron, MI,618
26273,0.31,Waldron, KS,9
13618,2.07,Waldwick, NJ,"9,808"
10072,3.28,Wales, WI,"2,561"
12058,2.52,Wales, AK,165
26303,0.31,Wales, UT,289
27333,0.23,Wales, ND,23
16430,1.46,Waleska, GA,615
18616,1.11,Walford, IA,"1,607"
8730,3.96,Walhalla, SC,"4,231"
19038,1.05,Walhalla, ND,"1,104"
1270,24.94,Walker, MI,"24,015"
1840,18.44,Walker, CA,540
5900,6.23,Walker, LA,"6,176"
12196,2.47,Walker, MN,985
21769,0.76,Walker, IA,712
26277,0.31,Walker, MO,304
16934,1.36,Walker Lake, NV,275
10368,3.16,Walker Mill, MD,"11,001"
13400,2.12,Walker Valley, NY,606
8102,4.35,Walkersville, MD,"5,966"
14074,1.96,Walkerton, IN,"1,982"
5599,6.59,Walkertown, NC,"4,790"
13024,2.23,Walkerville, MT,981
18785,1.08,Walkerville, MI,158
13253,2.17,Wall, SD,912
24850,0.44,Wall, PA,744
17766,1.23,Wall Lake, IA,698
24876,0.44,Wall Lane, AZ,754
2809,12.8,Walla Walla, WA,"31,895"
17147,1.33,Walla Walla East, WA,"1,556"
3091,11.72,Wallace, FL,"1,488"
5617,6.57,Wallace, SC,878
5709,6.46,Wallace, LA,803
8130,4.33,Wallace, CA,682
10623,3.07,Wallace, NC,"3,953"
21016,0.84,Wallace, ID,822
22157,0.71,Wallace, NE,338
25229,0.4,Wallace, KS,50
28435,0.13,Wallace, SD,90
28892,0.09,Wallace, IN,127
5285,7,Wallace Ridge, LA,228
21709,0.76,Wallaceton, PA,336
16060,1.52,Walland, TN,195
6522,5.58,Wallburg, NC,"3,056"
13215,2.18,Walled Lake, MI,"7,065"
15103,1.73,Wallenpaupack Lake Estates, PA,"1,444"
4697,7.92,Waller, WA,"7,681"
13632,2.06,Waller, TX,"1,956"
17434,1.28,Waller, PA,105
15363,1.66,Wallingford, VT,813
19963,0.97,Wallingford, IA,165
5100,7.26,Wallingford Center, CT,"17,824"
19863,0.98,Wallington, NJ,"11,487"
26243,0.31,Wallins Creek, KY,120
16224,1.5,Wallis, TX,"1,137"
10619,3.07,Wallkill, NY,"2,254"
16977,1.35,Walloon Lake, MI,393
23032,0.61,Wallowa, OR,828
14592,1.83,Wallowa Lake, OR,82
3768,9.81,Walls, MS,"1,099"
24018,0.52,Wallsburg, UT,331
28728,0.1,Wallula, WA,21
4098,8.99,Walnut, CA,"29,822"
6680,5.43,Walnut, MS,772
13288,2.15,Walnut, IA,694
19827,0.99,Walnut, KS,307
21154,0.83,Walnut, IL,"1,520"
12398,2.41,Walnut Cove, NC,"1,599"
1710,19.76,Walnut Creek, CA,"65,923"
13038,2.22,Walnut Creek, OH,943
15817,1.57,Walnut Creek, NC,962
16001,1.53,Walnut Creek, AZ,446
3589,10.2,Walnut Grove, CA,"1,137"
6358,5.76,Walnut Grove, TN,318
7159,5.03,Walnut Grove, AL,930
8987,3.83,Walnut Grove, WA,"10,705"
10656,3.05,Walnut Grove, GA,"1,383"
15595,1.62,Walnut Grove, MS,645
18944,1.06,Walnut Grove, MN,997
22930,0.62,Walnut Grove, MO,709
7429,4.82,Walnut Grove CDP, TN,866
8200,4.28,Walnut Hill, TN,"2,375"
25552,0.37,Walnut Hill, IL,66
21860,0.75,Walnut Park, CA,"16,039"
2181,16.01,Walnut Ridge, AR,"4,800"
17129,1.33,Walnut Springs, TX,798
22078,0.72,Walnutport, PA,"2,050"
23802,0.54,Walnuttown, PA,370
11265,2.81,Walpole, MA,"5,910"
17854,1.22,Walpole, NH,344
10352,3.17,Walsenburg, CO,"2,959"
24746,0.45,Walsh, CO,703
27041,0.25,Walshville, IL,32
25159,0.41,Walstonburg, NC,320
5684,6.49,Walterboro, SC,"5,339"
10739,3.01,Walterhill, TN,255
4589,8.11,Walters, OK,"2,564"
27715,0.2,Walters, MN,139
19981,0.97,Walthall, MS,215
2829,12.73,Waltham, MA,"61,908"
24588,0.46,Waltham, MN,152
24960,0.43,Walthill, NE,778
9137,3.75,Walthourville, GA,"4,142"
8206,4.27,Walton, KY,"3,977"
9491,3.56,Walton, NE,374
15972,1.54,Walton, NY,"3,043"
24976,0.43,Walton, IN,950
25697,0.36,Walton, KS,210
5461,6.76,Walton Hills, OH,"2,272"
12661,2.33,Walton Park, NY,"2,669"
18058,1.18,Waltonville, IL,429
15987,1.54,Walworth, WI,"2,825"
16699,1.41,Wamac, IL,"1,440"
13090,2.21,Wamego, KS,"4,401"
17918,1.21,Wamic, OR,29
19513,1.01,Wampsville, NY,513
19849,0.98,Wampum, PA,657
16445,1.45,Wamsutter, WY,371
17930,1.2,Wanakah, NY,"3,107"
18555,1.11,Wanamassa, NJ,"4,477"
19880,0.98,Wanamie, PA,700
16716,1.4,Wanamingo, MN,"1,081"
4663,7.99,Wanaque, NJ,"11,243"
16615,1.42,Wanatah, IN,"1,076"
13331,2.14,Wanblee, SD,680
7624,4.67,Wanchese, NC,"1,753"
26972,0.26,Wanda, MN,69
24974,0.43,Wanette, OK,295
16256,1.49,Wann, NE,131
28050,0.17,Wann, OK,192
7111,5.05,Wanship, UT,439
8983,3.83,Wantagh, NY,"19,074"
5918,6.21,Wapakoneta, OH,"9,853"
22469,0.67,Wapanucka, OK,389
18132,1.17,Wapato, WA,"5,043"
23884,0.53,Wapella, IL,600
17349,1.29,Wapello, IA,"1,903"
18595,1.11,Wappingers Falls, NY,"5,377"
20614,0.89,War, WV,779
10238,3.21,Warba, MN,134
8423,4.14,Ward, AR,"4,354"
21598,0.78,Ward, SC,107
23437,0.57,Ward, CO,107
26534,0.29,Ward, SD,35
26629,0.28,Wardell, MO,390
11902,2.58,Warden, WA,"2,734"
26123,0.32,Wardensville, WV,253
20902,0.86,Wardner, ID,213
9669,3.47,Wardsville, MO,"1,654"
5938,6.18,Ware, MA,"5,816"
20405,0.92,Ware Place, SC,83
8850,3.9,Ware Shoals, SC,"2,092"
16464,1.45,Wareham Center, MA,"3,218"
20557,0.9,Waretown, NJ,"1,421"
12544,2.36,Warfield, VA,110
21157,0.83,Warfield, KY,296
8541,4.07,Warm Beach, WA,"2,458"
12764,2.3,Warm Mineral Springs, FL,"5,454"
22064,0.72,Warm River, ID,3
563,42.52,Warm Springs, OR,"3,148"
13789,2.03,Warm Springs, CA,"3,163"
16139,1.51,Warm Springs, VA,96
17025,1.35,Warm Springs, GA,586
22829,0.63,Warminster Heights, PA,"4,335"
14167,1.94,Warner, OK,"1,763"
21364,0.8,Warner, NH,484
26658,0.28,Warner, SD,478
744,35.07,Warner Robins, GA,"71,359"
1950,17.5,Warner Valley, CA,5
11243,2.82,Warr Acres, OK,"10,268"
776,34.38,Warren, MI,"134,398"
2153,16.13,Warren, OH,"40,925"
5136,7.21,Warren, AR,"5,918"
5855,6.3,Warren, OR,"1,949"
7205,4.99,Warren, WY,"2,746"
8292,4.22,Warren, TX,706
11002,2.91,Warren, PA,"9,543"
16535,1.44,Warren, MN,"1,584"
17479,1.27,Warren, MA,"1,456"
18337,1.14,Warren, IN,"1,476"
20019,0.97,Warren, IL,"1,541"
14908,1.77,Warren City, TX,278
24715,0.45,Warren Park, IN,"1,596"
16456,1.45,Warrens, WI,354
3308,11.03,Warrensburg, NY,"3,226"
4187,8.85,Warrensburg, MO,"19,548"
22343,0.69,Warrensburg, IL,"1,143"
8454,4.13,Warrensville Heights, OH,"13,387"
2818,12.77,Warrenton, OR,"5,089"
4437,8.37,Warrenton, MO,"7,974"
7887,4.5,Warrenton, VA,"9,774"
14308,1.9,Warrenton, GA,"1,994"
19950,0.97,Warrenton, NC,883
6649,5.46,Warrenville, IL,"13,361"
18767,1.08,Warrenville, SC,971
5344,6.93,Warrington, FL,"13,428"
3786,9.77,Warrior, AL,"3,191"
21844,0.75,Warrior Run, PA,533
11309,2.79,Warroad, MN,"1,751"
3134,11.58,Warsaw, IN,"14,179"
5665,6.52,Warsaw, IL,"1,441"
8491,4.11,Warsaw, NY,"3,591"
10640,3.06,Warsaw, VA,"1,229"
10654,3.05,Warsaw, NC,"3,162"
12393,2.41,Warsaw, MO,"2,124"
20969,0.85,Warsaw, MN,747
22674,0.65,Warsaw, KY,"1,860"
24849,0.44,Warsaw, OH,770
23322,0.58,Warson Woods, MO,"1,865"
20123,0.96,Wartburg, TN,764
22368,0.69,Wartrace, TN,604
746,35.04,Warwick, RI,"82,065"
11487,2.72,Warwick, OK,125
12377,2.42,Warwick, NY,"6,783"
21279,0.81,Warwick, GA,430
22692,0.65,Warwick, ND,90
3921,9.43,Wasco, CA,"25,865"
19565,1.01,Wasco, OR,458
8663,4,Waseca, MN,"9,370"
10457,3.13,Washam, WY,41
7926,4.47,Washburn, ME,"1,015"
8846,3.9,Washburn, WI,"2,190"
14775,1.79,Washburn, ND,"1,296"
17738,1.24,Washburn, IA,957
20588,0.89,Washburn, MO,622
21687,0.77,Washburn, IL,"1,022"
317,61.05,Washington, DC,"633,736"
850,32.86,Washington, UT,"20,999"
3958,9.34,Washington, MO,"13,982"
4551,8.19,Washington, NC,"9,768"
4558,8.17,Washington, IL,"15,525"
4840,7.7,Washington, GA,"4,031"
7310,4.92,Washington, IA,"7,315"
7542,4.73,Washington, IN,"11,758"
8397,4.16,Washington, WV,"1,380"
10916,2.95,Washington, PA,"13,715"
14152,1.94,Washington, NJ,"6,439"
14316,1.9,Washington, CA,17
16373,1.47,Washington, OK,613
19552,1.01,Washington, AR,149
20818,0.87,Washington, KS,"1,258"
21135,0.83,Washington, LA,656
26899,0.26,Washington, VA,156
27657,0.2,Washington, NE,125
14201,1.93,Washington Boro, PA,640
4235,8.74,Washington Court House, OH,"14,123"
25777,0.35,Washington Grove, MD,615
16278,1.49,Washington Heights, NY,"2,218"
22501,0.67,Washington Mills, NY,"1,191"
11747,2.63,Washington Park, IL,"4,120"
11768,2.62,Washington Park, AZ,73
25070,0.42,Washington Park, FL,"1,514"
26873,0.26,Washington Park, NC,503
14037,1.97,Washington Terrace, UT,"9,140"
12004,2.54,Washingtonville, NY,"5,837"
22513,0.67,Washingtonville, OH,859
29105,0.05,Washingtonville, PA,198
7135,5.04,Washoe Valley, NV,"3,434"
6686,5.42,Washougal, WA,"14,563"
19113,1.04,Washta, IA,271
22312,0.69,Washtucna, WA,238
2910,12.38,Wasilla, AK,"8,406"
11603,2.68,Waskom, TX,"2,156"
6831,5.3,Wasola, MO,45
27792,0.19,Wasta, SD,55
20840,0.86,Wataga, IL,883
8391,4.16,Watauga, TX,"23,999"
21269,0.81,Watauga, TN,360
21396,0.8,Watch Hill, RI,179
21583,0.78,Watchtower, NY,"2,566"
6076,6.03,Watchung, NJ,"5,855"
3472,10.54,Water Mill, NY,"2,217"
5271,7.01,Water Valley, MS,"3,345"
22901,0.62,Water Valley, KY,332
1049,28.52,Waterbury, CT,"109,887"
14379,1.89,Waterbury, VT,"1,914"
28382,0.14,Waterbury, NE,60
4479,8.32,Waterflow, NM,"1,673"
11880,2.58,Waterford, WI,"5,346"
12665,2.33,Waterford, CA,"8,579"
14362,1.89,Waterford, CT,"2,994"
17798,1.23,Waterford, PA,"1,414"
24479,0.47,Waterford, OH,364
26625,0.28,Waterford, NY,"2,344"
25140,0.41,Watergate, FL,"3,142"
314,61.39,Waterloo, IA,"68,392"
4942,7.52,Waterloo, IL,"10,102"
6673,5.43,Waterloo, CA,384
8985,3.83,Waterloo, WI,"3,346"
13277,2.16,Waterloo, NY,"5,178"
15050,1.74,Waterloo, IN,"2,437"
16750,1.4,Waterloo, SC,222
21862,0.75,Waterloo, AL,147
22706,0.64,Waterloo, NE,937
28549,0.12,Waterloo, OR,272
16340,1.48,Waterman, IL,"1,481"
22271,0.7,Waterproof, LA,768
4004,9.2,Watersmeet, MI,407
1956,17.45,Watertown, SD,"21,795"
2978,12.11,Watertown, WI,"23,899"
4084,9.02,Watertown, NY,"27,590"
8679,3.99,Watertown, MA,"32,880"
11846,2.59,Watertown, MN,"4,243"
12447,2.4,Watertown, FL,"2,871"
13410,2.12,Watertown, CT,"3,549"
17247,1.31,Watertown, TN,"1,564"
24289,0.49,Waterview, MD,31
2623,13.58,Waterville, ME,"15,886"
7598,4.69,Waterville, OH,"5,499"
15239,1.7,Waterville, MN,"1,843"
16642,1.42,Waterville, NY,"1,618"
20758,0.87,Waterville, WA,"1,822"
24323,0.49,Waterville, KS,682
24937,0.43,Waterville, IA,138
17049,1.35,Watervliet, NY,"10,250"
18029,1.19,Watervliet, MI,"1,949"
16725,1.4,Watford City, ND,"2,738"
17481,1.27,Watha, NC,275
12838,2.28,Wathena, KS,"1,281"
1129,27.09,Watkins, CO,653
22194,0.71,Watkins, MN,897
25090,0.41,Watkins, IA,123
15880,1.56,Watkins Glen, NY,"1,847"
10097,3.27,Watkinsville, GA,"2,881"
8532,4.07,Watonga, OK,"2,993"
23447,0.57,Watrous, NM,135
10661,3.05,Watseka, IL,"5,463"
18513,1.12,Watson, IL,619
20081,0.96,Watson, LA,748
27649,0.21,Watson, AR,115
27981,0.17,Watson, MN,212
28688,0.11,Watson, MO,86
22464,0.67,Watsontown, PA,"2,296"
5524,6.69,Watsonville, CA,"52,085"
16579,1.43,Watterson Park, KY,"1,500"
25355,0.39,Watts, OK,293
12873,2.27,Watts Mills, SC,"1,736"
26447,0.3,Wattsburg, PA,494
8592,4.04,Wattsville, VA,"1,213"
16438,1.45,Waubay, SD,681
12612,2.34,Waubeka, WI,801
24064,0.51,Waubun, MN,504
9986,3.33,Wauchula, FL,"4,930"
24906,0.43,Waucoma, IA,286
7119,5.05,Wauconda, IL,"13,189"
4720,7.9,Wauhillau, OK,341
16868,1.38,Waukau, WI,293
2763,12.97,Waukee, IA,"15,944"
10378,3.16,Waukeenah, FL,208
1348,23.67,Waukegan, IL,"88,671"
20203,0.94,Waukena, CA,173
1277,24.81,Waukesha, WI,"71,083"
10047,3.29,Waukomis, OK,"1,505"
11235,2.82,Waukon, IA,"3,846"
27989,0.17,Waumandee, WI,68
5791,6.38,Wauna, WA,"4,392"
5783,6.38,Waunakee, WI,"12,613"
19987,0.97,Wauneta, NE,770
4769,7.82,Waupaca, WI,"6,016"
8039,4.39,Waupun, WI,"11,336"
20515,0.9,Wauregan, CT,"1,210"
2888,12.48,Waurika, OK,"1,856"
23923,0.52,Wausa, NE,683
1803,18.78,Wausau, WI,"39,209"
18200,1.16,Wausau, FL,519
16760,1.4,Wausaukee, WI,520
6979,5.17,Wauseon, OH,"6,953"
11600,2.68,Wautoma, WI,"2,010"
2703,13.25,Wauwatosa, WI,"46,838"
7422,4.82,Wauzeka, WI,669
4369,8.49,Waveland, MS,"6,463"
26186,0.32,Waveland, IN,358
3317,11.01,Waverly, IA,"9,998"
4065,9.07,Waverly, MI,"24,470"
4220,8.77,Waverly, TN,"4,113"
10574,3.08,Waverly, VA,"1,534"
11482,2.72,Waverly, AL,260
12572,2.35,Waverly, NE,"3,528"
12775,2.29,Waverly, NY,"4,362"
15272,1.69,Waverly, MN,"1,416"
15845,1.57,Waverly, PA,529
16222,1.5,Waverly, FL,740
16300,1.48,Waverly, WV,234
17562,1.26,Waverly, MO,947
19226,1.03,Waverly, IL,"1,237"
19393,1.02,Waverly, SD,19
22057,0.72,Waverly, KS,587
25097,0.41,Waverly, WA,101
26814,0.27,Waverly, KY,326
8324,4.2,Waverly City, OH,"4,408"
9960,3.34,Waverly Hall, GA,"1,032"
23662,0.55,Waves, NC,65
5811,6.35,Wawona, CA,167
465,47.65,Waxahachie, TX,"31,045"
3151,11.54,Waxhaw, NC,"10,878"
3093,11.71,Waycross, GA,"14,363"
10848,2.98,Wayland, MI,"4,082"
11764,2.62,Wayland, KY,377
18438,1.13,Wayland, NY,"1,806"
19555,1.01,Wayland, IA,"1,062"
22479,0.67,Wayland, MO,531
11581,2.69,Waymart, PA,"1,284"
6086,6.02,Wayne, MI,"17,314"
6341,5.78,Wayne, IL,"2,445"
13104,2.21,Wayne, NE,"5,578"
22079,0.72,Wayne, WV,"2,032"
25855,0.35,Wayne, OK,646
26145,0.32,Wayne, OH,"1,103"
15155,1.72,Wayne City, IL,"1,138"
13352,2.13,Wayne Heights, PA,"2,749"
23870,0.53,Wayne Lakes Park, OH,699
2338,15.04,Waynesboro, VA,"21,177"
2838,12.69,Waynesboro, MS,"4,998"
6693,5.42,Waynesboro, GA,"5,820"
9148,3.75,Waynesboro, TN,"2,649"
9789,3.41,Waynesboro, PA,"10,673"
21368,0.8,Waynesburg, PA,"4,145"
24028,0.52,Waynesburg, OH,962
21925,0.74,Waynesfield, OH,787
4137,8.92,Waynesville, NC,"9,770"
5743,6.42,Waynesville, MO,"5,147"
12506,2.38,Waynesville, OH,"2,896"
26141,0.32,Waynesville, IL,511
24404,0.48,Waynetown, IN,"1,042"
19794,0.99,Waynoka, OK,"1,081"
10591,3.08,Wayzata, MN,"3,991"
28596,0.12,Weatherby, MO,96
19289,1.03,Weatherby Lake, MO,"1,853"
1275,24.86,Weatherford, TX,"26,490"
5723,6.44,Weatherford, OK,"11,410"
10845,2.98,Weatherly, PA,"2,535"
10794,3,Weatogue, CT,"3,012"
20825,0.86,Weaubleau, MO,430
9678,3.47,Weaver, AL,"3,072"
3508,10.42,Weaverville, CA,"3,294"
9737,3.43,Weaverville, NC,"3,783"
3196,11.4,Webb, AL,"1,342"
24183,0.5,Webb, IA,145
25020,0.42,Webb, MS,293
4289,8.63,Webb City, MO,"10,985"
27084,0.25,Webb City, OK,85
28682,0.11,Webber, KS,27
8980,3.83,Webbers Falls, OK,482
13522,2.09,Webberville, TX,480
14602,1.83,Webberville, MI,"1,186"
14905,1.77,Weber City, VA,"1,473"
5818,6.34,Webster, TX,"10,898"
10791,3,Webster, MA,"12,135"
13115,2.2,Webster, NY,"5,528"
14916,1.76,Webster, WI,644
16230,1.49,Webster, SD,"1,890"
17174,1.33,Webster, FL,845
19699,1,Webster, NC,391
23266,0.59,Webster, PA,279
26140,0.32,Webster, IA,115
4170,8.86,Webster City, IA,"7,905"
60,209.12,Webster County Unified Government, GA,"2,744"
6209,5.9,Webster Groves, MO,"23,084"
28672,0.11,Websters Crossing, NY,11
15359,1.66,Websterville, VT,514
1958,17.44,Weddington, NC,"9,906"
1371,23.38,Wedgefield, FL,"7,337"
4379,8.48,Wedgefield, SC,"1,337"
22908,0.62,Wedgewood, MI,201
9626,3.49,Wedowee, AL,896
4105,8.98,Weed, NM,37
7467,4.79,Weed, CA,"2,937"
9503,3.56,Weedpatch, CA,"2,170"
19932,0.98,Weedsport, NY,"1,910"
14112,1.95,Weedville, PA,674
18215,1.16,Weekapaug, RI,419
19423,1.01,Weeki Wachee, FL,1
17600,1.26,Weeki Wachee Gardens, FL,"1,237"
11162,2.85,Weeksville, MT,101
20015,0.97,Weeping Water, NE,"1,175"
6443,5.65,Weidman, MI,"1,015"
6306,5.81,Weigelstown, PA,"13,174"
12710,2.31,Weimar, TX,"2,276"
16873,1.37,Weiner, AR,792
24349,0.48,Weinert, TX,192
19061,1.05,Weingarten, MO,107
25066,0.42,Weippe, ID,437
15773,1.58,Weir, TX,610
19049,1.05,Weir, MS,528
20240,0.94,Weir, KS,585
1881,18.05,Weirton, WV,"19,523"
9872,3.38,Weiser, ID,"5,407"
28415,0.14,Weissport, PA,405
13478,2.1,Weissport East, PA,"1,256"
4314,8.59,Wekiwa Springs, FL,"23,813"
16297,1.48,Welaka, FL,752
9252,3.69,Welby, CO,"16,273"
6100,6.01,Welch, WV,"3,015"
16411,1.46,Welch, TX,178
24839,0.44,Welch, OK,588
3968,9.31,Welcome, NC,"4,891"
7675,4.64,Welcome, SC,"5,972"
7825,4.54,Welcome, LA,"1,014"
16386,1.47,Welcome, MN,720
20333,0.93,Welda, KS,76
1172,26.64,Weldon, CA,"2,604"
11172,2.84,Weldon, NC,"1,644"
26761,0.27,Weldon, IL,438
26866,0.26,Weldon, AR,93
27902,0.18,Weldon, IA,144
4954,7.51,Weldon Spring, MO,"5,496"
28849,0.09,Weldon Spring Heights, MO,77
28186,0.16,Weldona, CO,97
22408,0.68,Weleetka, OK,997
21289,0.81,Wellersburg, PA,221
3669,10.02,Wellesley, MA,"28,858"
26760,0.27,Wellfleet, NE,70
8141,4.32,Wellford, SC,"2,472"
997,29.46,Welling, OK,874
513,44.89,Wellington, FL,"59,022"
4889,7.61,Wellington, KS,"8,028"
7035,5.13,Wellington, UT,"1,674"
9430,3.6,Wellington, OH,"5,004"
9900,3.37,Wellington, CO,"6,634"
16928,1.36,Wellington, TX,"2,197"
18746,1.09,Wellington, MO,801
26695,0.28,Wellington, IL,239
28838,0.09,Wellington, KY,569
18385,1.14,Wellman, IA,"1,537"
25927,0.34,Wellman, TX,269
5365,6.9,Wells, NV,"1,269"
13955,1.99,Wells, MN,"2,451"
14249,1.92,Wells, TX,"1,057"
21444,0.79,Wells, VT,322
12047,2.53,Wells Branch, TX,"11,852"
14424,1.88,Wells River, VT,364
7340,4.89,Wellsboro, PA,"3,301"
18717,1.09,Wellsburg, IA,971
19897,0.98,Wellsburg, WV,"2,763"
23490,0.57,Wellsburg, NY,558
5312,6.97,Wellston, OH,"5,590"
17057,1.34,Wellston, OK,797
19943,0.97,Wellston, MI,284
20288,0.93,Wellston, MO,"2,010"
5592,6.6,Wellsville, UT,"3,557"
12351,2.42,Wellsville, NY,"4,621"
14744,1.8,Wellsville, OH,"3,493"
15992,1.54,Wellsville, MO,"1,156"
16790,1.39,Wellsville, KS,"1,786"
28311,0.14,Wellsville, PA,287
1024,28.93,Wellton, AZ,"2,934"
22749,0.64,Wellton Hills, AZ,243
5832,6.32,Welsh, LA,"3,229"
26712,0.27,Welton, IA,157
4801,7.77,Wenatchee, WA,"32,627"
6937,5.2,Wendell, NC,"6,085"
16922,1.36,Wendell, ID,"2,736"
19055,1.05,Wendell, MN,121
2362,14.95,Wenden, AZ,674
4066,9.06,Wendover, UT,"1,259"
21918,0.74,Wenona, IL,"1,119"
16132,1.51,Wenonah, IL,34
19965,0.97,Wenonah, NJ,"2,115"
2501,14.19,Wentworth, NC,"2,782"
27035,0.25,Wentworth, SD,139
27876,0.18,Wentworth, MO,105
1688,19.96,Wentzville, MO,"31,591"
4508,8.26,Weogufka, AL,284
21811,0.75,Weott, CA,152
21715,0.76,Wernersville, PA,"2,512"
11437,2.74,Wescosville, PA,"5,951"
11722,2.64,Weskan, KS,171
2398,14.72,Weslaco, TX,"36,752"
23404,0.58,Wesley, IA,326
537,43.9,Wesley Chapel, FL,"46,935"
3901,9.48,Wesley Chapel, NC,"7,882"
9931,3.35,Wesley Hills, NY,"5,779"
23881,0.53,Wesleyville, PA,"3,297"
25475,0.38,Wessington, SD,231
14897,1.77,Wessington Springs, SD,846
7955,4.45,Wesson, MS,"1,990"
15401,1.66,West, TX,"2,848"
23601,0.56,West, MS,195
17808,1.22,West Alexander, PA,731
22465,0.67,West Alexandria, OH,"1,799"
3207,11.38,West Allis, WI,"60,595"
28628,0.11,West Alto Bonito Colonia, TX,845
1031,28.8,West Alton, MO,591
26745,0.27,West Amana, IA,222
17092,1.34,West Athens, CA,"8,615"
4800,7.77,West Babylon, NY,"43,725"
18734,1.09,West Baden Springs, IN,564
17689,1.24,West Baraboo, WI,"1,584"
13152,2.19,West Bay Shore, NY,"4,571"
24494,0.47,West Belmar, NJ,"2,517"
2429,14.57,West Bend, WI,"31,496"
20664,0.89,West Bend, IA,922
4225,8.76,West Bishop, CA,"2,865"
7779,4.57,West Blocton, AL,"1,566"
10138,3.25,West Bountiful, UT,"5,353"
17355,1.29,West Bradenton, FL,"4,511"
10285,3.19,West Branch, IA,"2,684"
16299,1.48,West Branch, MI,"2,051"
15500,1.63,West Brattleboro, VT,"2,758"
17543,1.26,West Brookfield, MA,"1,352"
28703,0.11,West Brooklyn, IL,124
17311,1.3,West Brownsville, PA,909
23205,0.59,West Buechel, KY,"1,245"
24444,0.47,West Burke, VT,340
7265,4.95,West Burlington, IA,"3,026"
16887,1.37,West Canton, NC,"1,223"
