Rank,Population Growth Rate,City,State,Population
28359,-49.32%,Hyattville, WY,37
19018,-3.86%,Hybla Valley, VA,"16,076"
20758,-6.81%,Hydaburg, AK,356
20669,-6.64%,Hyde, PA,"1,392"
4037,38.24%,Hyde Park, UT,"4,085"
6369,23.13%,Hyde Park, VT,511
10871,9.46%,Hyde Park, NY,"2,314"
16340,0.23%,Hyde Park, PA,"2,649"
19884,-5.26%,Hyde Park borough, PA,486
840,125.98%,Hyden, KY,461
29189,-87.63%,Hyder, AK,12
9767,11.99%,Hydesville, CA,"1,354"
26148,-24.30%,Hydetown, PA,458
18456,-2.92%,Hydro, OK,"1,029"
23455,-13.21%,Hymera, IN,723
23772,-14.23%,Hyndman, PA,862
4927,31.07%,Hypoluxo, FL,"2,641"
6474,22.72%,Hyrum, UT,"7,751"
16764,-0.30%,Hysham, MT,329
1880,71.43%,Hytop, AL,540
25631,-21.51%,Iaeger, WV,281
518,175.56%,Iago, TX,372
27286,-33.33%,Iatan, MO,36
1968,69.08%,Iberia, OH,421
16462,0.00%,Iberia, MO,605
8015,16.83%,Icard, NC,"3,194"
7031,20.41%,Icehouse Canyon, AZ,832
25503,-20.93%,Ida, LA,204
22651,-10.94%,Ida Grove, IA,"2,093"
15900,0.91%,Idabel, OK,"7,015"
10398,10.48%,Idaho City, ID,506
8882,14.20%,Idaho Falls, ID,"57,935"
13630,4.34%,Idaho Springs, CO,"1,971"
2364,60.47%,Idalia, CO,69
10695,9.83%,Idalou, TX,"2,369"
28201,-45.78%,Idamay, WV,276
27675,-37.50%,Idanha, OR,145
2961,50.00%,Idaville, IN,762
13346,4.77%,Idaville, OR,461
25886,-22.84%,Idaville, PA,152
13440,4.63%,Ideal, GA,542
2625,55.57%,Ider, AL,"1,033"
7220,19.73%,Idledale, CO,267
12246,6.67%,Idlewild, CA,32
26579,-26.88%,Idyllwild-Pine Cove, CA,"2,562"
10501,10.23%,Idylwood, VA,"17,643"
26970,-30.19%,Igiugig, AK,37
6086,24.36%,Ignacio, CO,832
28761,-59.81%,Ihlen, MN,43
5497,27.44%,Ila, GA,418
11094,8.96%,Ilchester, MD,"24,959"
26991,-30.39%,Iliamna, AK,71
9681,12.21%,Iliff, CO,239
21084,-7.46%,Ilion, NY,"7,968"
16784,-0.33%,Illiopolis, IL,913
8842,14.32%,Ilwaco, WA,"1,086"
18187,-2.46%,Imbler, OR,277
25009,-18.86%,Imboden, AR,555
18870,-3.61%,Imlay, NV,80
20984,-7.26%,Imlay City, MI,"3,588"
6740,21.55%,Immokalee, FL,"24,021"
24032,-15.15%,Imogene, IA,56
29087,-76.92%,Impact, TX,9
1039,108.76%,Imperial, CA,"15,782"
5838,25.52%,Imperial, PA,"2,917"
11802,7.47%,Imperial, NE,"2,130"
12700,5.88%,Imperial, MO,"4,630"
26891,-29.44%,Imperial, TX,302
16904,-0.50%,Imperial Beach, CA,"26,857"
20476,-6.27%,Ina, IL,"2,301"
29042,-74.18%,Inavale, NE,63
4722,32.39%,Inchelium, WA,515
18128,-2.39%,Incline Village, NV,"8,389"
1892,71.13%,Independence, KY,"25,638"
3502,43.40%,Independence, OR,"8,654"
5138,29.66%,Independence, VA,"1,259"
5918,25.16%,Independence, WI,"1,557"
7495,18.64%,Independence, CA,681
9637,12.30%,Independence, MN,"3,634"
10196,10.96%,Independence, LA,"1,913"
14211,3.42%,Independence, MO,"117,160"
16253,0.38%,Independence, OH,"7,136"
17216,-0.98%,Independence, IA,"5,955"
20177,-5.73%,Independence, KS,"9,282"
27117,-31.51%,Independence, UT,213
11066,9.03%,Independent Hill, VA,"7,973"
4040,38.22%,Index, WA,217
750,135.69%,India Hook, SC,"3,804"
23058,-12.03%,Indiahoma, OK,329
20749,-6.79%,Indialantic, FL,"2,744"
770,133.68%,Indian Beach, NC,222
429,204.64%,Indian Creek, IL,591
1477,84.85%,Indian Creek Village, FL,61
27701,-37.84%,Indian Falls, CA,23
15686,1.25%,Indian Harbour Beach, FL,"8,254"
9145,13.53%,Indian Head, MD,"3,885"
13766,4.12%,Indian Head Park, IL,"3,837"
21392,-8.03%,Indian Heights, IN,"3,011"
4263,36.31%,Indian Hills, NV,"6,007"
6918,20.83%,Indian Hills, TX,"2,460"
9561,12.49%,Indian Hills, NM,"1,216"
15997,0.76%,Indian Hills, KY,"2,904"
17476,-1.34%,Indian Hills, CO,"1,181"
1517,83.36%,Indian Lake, TX,992
21483,-8.22%,Indian Lake, PA,413
23525,-13.44%,Indian Mountain Lake, PA,"4,411"
20113,-5.61%,Indian Point, MO,555
17620,-1.54%,Indian River, MI,"1,977"
14665,2.76%,Indian River Estates, FL,"5,953"
8428,15.43%,Indian River Shores, FL,"3,980"
24824,-18.12%,Indian Rocks Beach, FL,"4,153"
24888,-18.36%,Indian Shores, FL,"1,392"
1193,98.57%,Indian Springs, MT,139
5472,27.60%,Indian Springs, GA,"2,529"
26090,-24.05%,Indian Springs, TX,799
27844,-39.71%,Indian Springs, NV,785
28849,-63.50%,Indian Springs, MD,50
9805,11.91%,Indian Springs Village, AL,"2,490"
457,193.57%,Indian Trail, NC,"34,950"
27617,-36.81%,Indian Village, IN,91
4602,33.36%,Indian Wells, CA,"5,089"
26597,-27.00%,Indian Wells, AZ,146
20240,-5.84%,Indiana, PA,"14,025"
12172,6.81%,Indianapolis, IN,"835,097"
1499,84.06%,Indianola, IL,381
2387,60.00%,Indianola, OK,48
8403,15.51%,Indianola, IA,"15,014"
8892,14.18%,Indianola, WA,"3,455"
14407,3.12%,Indianola, NE,662
23563,-13.59%,Indianola, MS,"10,426"
23567,-13.61%,Indianola, CA,889
14057,3.66%,Indianola town, OK,198
12042,7.03%,Indiantown, FL,"5,981"
2000,68.05%,Indio, CA,"82,539"
27410,-34.53%,Indio Hills, CA,910
16814,-0.36%,Industry, PA,"1,914"
24404,-16.45%,Industry, TX,254
25281,-20.00%,Industry, IL,432
28423,-50.58%,Industry, CA,384
912,119.10%,Inez, KY,"1,021"
5679,26.47%,Inez, TX,"2,260"
1498,84.25%,Ingalls, IN,"2,152"
22191,-9.76%,Ingalls, KS,296
10943,9.28%,Ingalls Park, IL,"3,368"
1643,78.53%,Inger, MN,316
15944,0.85%,Ingleside, TX,"9,468"
23102,-12.14%,Ingleside On The Bay, TX,579
17440,-1.29%,Inglewood, CA,"111,133"
20876,-7.07%,Inglewood, NE,355
16361,0.20%,Inglewood-Finn Hill, WA,"22,707"
23172,-12.41%,Inglis, FL,"1,306"
8554,15.08%,Ingold, NC,557
5940,25.06%,Ingram, TX,"2,176"
8788,14.47%,Ingram, WI,87
22618,-10.83%,Ingram, PA,"3,310"
17732,-1.73%,Inkerman, PA,"1,872"
5743,26.02%,Inkom, ID,930
24512,-16.80%,Inkster, MI,"25,056"
28983,-70.59%,Inkster, ND,30
27984,-42.06%,Inland, NE,62
6064,24.47%,Inman, SC,"2,345"
11273,8.58%,Inman, KS,"1,240"
26261,-25.00%,Inman, NE,111
1631,78.80%,Inman Mills, SC,"2,058"
4508,34.16%,Inniswold, LA,"6,633"
5050,30.28%,Innsbrook, MO,611
12704,5.88%,Innsbrook, VA,"7,749"
8360,15.67%,Inola, OK,"1,838"
4509,34.16%,Intercourse, PA,"1,300"
16462,0.00%,Interior, SD,77
20907,-7.12%,Interlachen, FL,"1,370"
19794,-5.10%,Interlaken, CA,"6,954"
19940,-5.34%,Interlaken, NY,638
21483,-8.22%,Interlaken, NJ,826
11078,9.00%,Interlochen, MI,424
20091,-5.58%,International Falls, MN,"6,329"
8537,15.15%,Inver Grove Heights, MN,"34,258"
199,334.44%,Inverness, CO,"1,968"
9906,11.65%,Inverness, MT,115
10035,11.36%,Inverness, IL,"7,516"
12569,6.13%,Inverness, FL,"7,205"
18939,-3.73%,Inverness, CA,"1,368"
26107,-24.11%,Inverness, MS,875
867,123.81%,Inverness Highlands North, FL,"3,290"
9131,13.58%,Inverness Highlands South, FL,"6,566"
12282,6.62%,Inwood, WV,"2,222"
14453,3.05%,Inwood, NY,"9,609"
20645,-6.60%,Inwood, FL,"6,468"
22967,-11.77%,Inwood, IA,772
27216,-32.42%,Inyokern, CA,665
1123,103.10%,Iola, PA,262
14533,2.93%,Iola, WI,"1,336"
22417,-10.35%,Iola, KS,"5,650"
22799,-11.32%,Iola, TX,603
25976,-23.39%,Iola, IL,131
2120,65.36%,Iona, ID,"1,986"
8499,15.25%,Iona, FL,"13,549"
26839,-28.90%,Iona, MN,123
14748,2.65%,Ione, CA,"7,318"
21264,-7.79%,Ione, OR,296
25580,-21.29%,Ione, WA,377
3856,39.71%,Ionia, IA,387
11649,7.75%,Ionia, MI,"11,388"
14653,2.78%,Ionia, MO,111
5074,30.09%,Iota, LA,"1,790"
8330,15.77%,Iowa, LA,"3,083"
9164,13.46%,Iowa City, IA,"70,597"
1790,74.00%,Iowa Colony, TX,"1,399"
16462,0.00%,Iowa Falls, IA,"5,193"
17150,-0.87%,Iowa Park, TX,"6,375"
7852,17.39%,Ipava, IL,594
7317,19.30%,Ipswich, SD,"1,125"
18983,-3.80%,Ipswich, MA,"4,003"
11559,7.92%,Iraan, TX,"1,336"
25723,-22.07%,Irasburg, VT,173
15006,2.22%,Iredell, TX,368
28323,-48.48%,Irena, MO,17
6432,22.92%,Irene, SD,531
9995,11.45%,Ireton, IA,652
13631,4.34%,Irmo, SC,"11,518"
25663,-21.72%,Iron Belt, WI,209
22518,-10.59%,Iron City, GA,287
27311,-33.42%,Iron City, TN,245
21695,-8.66%,Iron Gate, VA,369
12144,6.85%,Iron Horse, CA,343
16462,0.00%,Iron Junction, MN,93
20797,-6.88%,Iron Mountain, MI,"7,593"
6900,20.92%,Iron Mountain Lake, MO,838
27927,-41.03%,Iron Post, OK,69
20903,-7.11%,Iron Ridge, WI,927
2693,54.43%,Iron River, MI,"2,979"
6431,22.92%,Iron River, WI,799
26391,-25.71%,Iron Station, NC,737
5424,27.92%,Irondale, MO,559
5693,26.35%,Irondale, AL,"12,399"
14787,2.59%,Irondale, GA,"7,927"
24492,-16.75%,Irondale, OH,348
17570,-1.45%,Irondequoit, NY,"51,594"
2268,62.05%,Ironton, MN,807
9759,12.00%,Ironton, WI,280
13111,5.14%,Ironton, MI,184
14600,2.86%,Ironton, MO,"1,513"
16680,-0.19%,Ironton, OH,"11,190"
24504,-16.78%,Ironwood, MI,"5,237"
21683,-8.63%,Iroquois, SD,254
25241,-19.81%,Iroquois, IL,166
3121,47.81%,Iroquois Point, HI,"3,639"
6789,21.33%,Irrigon, OR,"2,065"
2348,60.65%,Irvine, CA,"229,850"
25799,-22.41%,Irvine, KY,"2,206"
7869,17.35%,Irving, TX,"224,859"
29166,-84.82%,Irving, IL,377
2591,56.25%,Irvington, IA,25
16649,-0.14%,Irvington, IL,735
17828,-1.89%,Irvington, NY,"6,506"
20620,-6.56%,Irvington, NJ,"56,715"
23262,-12.65%,Irvington, KY,"1,098"
25834,-22.59%,Irvington, VA,521
7571,18.38%,Irvona, PA,805
4264,36.31%,Irwin, ID,214
7984,16.94%,Irwin, IA,435
8169,16.30%,Irwin, IL,107
15963,0.82%,Irwin, SC,"1,354"
22322,-10.12%,Irwin, PA,"3,924"
29180,-86.26%,Irwin, MO,18
12739,5.81%,Irwindale, CA,"1,530"
6974,20.61%,Irwinton, GA,708
21525,-8.33%,Isabel, KS,99
26572,-26.78%,Isabel, SD,175
11181,8.77%,Isabella, OK,186
795,132.19%,Isanti, MN,"5,396"
10375,10.53%,Iselin, NJ,"18,457"
18256,-2.57%,Ishpeming, MI,"6,514"
4391,35.15%,Isla Vista, CA,"24,792"
21231,-7.71%,Islamorada, Village Of Islands Village,"6,318"
14189,3.45%,Island, KY,450
9670,12.23%,Island City, OR,"1,028"
18097,-2.34%,Island Heights, NJ,"1,710"
17582,-1.47%,Island Lake, IL,"8,033"
17208,-0.97%,Island Park, NY,"4,686"
24949,-18.60%,Island Park, ID,175
26119,-24.15%,Island Pond, VT,644
8782,14.48%,Island Walk, FL,"3,044"
442,200.00%,Islandia, FL,18
10873,9.45%,Islandia, NY,"3,346"
530,173.68%,Islandton, SC,52
13137,5.09%,Isle, MN,743
22130,-9.60%,Isle Of Hope, GA,"2,355"
21086,-7.46%,Isle Of Palms, SC,"4,241"
26199,-24.60%,Isleta Village Proper, NM,374
19335,-4.35%,Isleton, CA,792
22834,-11.40%,Islip, NY,"18,229"
21858,-9.02%,Islip Terrace, NY,"5,132"
6385,23.08%,Ismay, MT,32
8550,15.10%,Isola, MS,884
466,190.32%,Issaquah, WA,"32,551"
1644,78.46%,Istachatta, FL,116
19895,-5.27%,Italy, TX,"1,888"
7552,18.43%,Itasca, TX,"1,780"
14261,3.34%,Itasca, IL,"8,579"
3173,47.06%,Ithaca, OH,150
13978,3.80%,Ithaca, NY,"30,399"
20920,-7.14%,Ithaca, NE,156
20952,-7.20%,Ithaca, MI,"2,875"
26359,-25.43%,Itmann, WV,349
18023,-2.22%,Itta Bena, MS,"2,159"
8938,14.05%,Iuka, KS,211
17601,-1.50%,Iuka, MS,"3,013"
25219,-19.73%,Iuka, IL,480
19266,-4.24%,Iva, SC,"1,107"
27056,-30.96%,Ivalee, AL,709
6644,21.97%,Ivanhoe, TX,"1,177"
11444,8.17%,Ivanhoe, VA,450
22138,-9.61%,Ivanhoe, CA,"4,044"
24023,-15.11%,Ivanhoe, NC,264
26500,-26.36%,Ivanhoe, MN,500
144,432.67%,Ivanhoe North, TX,538
28941,-68.18%,Ivanof Bay, AK,7
9112,13.61%,Ives Estates, FL,"19,980"
16462,0.00%,Ivesdale, IL,288
23676,-13.91%,Ivey, GA,947
2298,61.44%,Ivins, UT,"7,184"
4673,32.81%,Ivor, VA,425
528,173.78%,Ivy, VA,898
1070,106.50%,Ivyland, PA,"1,016"
29049,-74.50%,Ixl, OK,38
586,163.24%,Ixonia, WI,"1,690"
7276,19.44%,Jaars, NC,430
13813,4.03%,Jacinto City, TX,"10,717"
3585,42.58%,Jackpot, NV,"1,490"
15452,1.59%,Jacksboro, TN,"1,917"
17346,-1.15%,Jacksboro, TX,"4,481"
4159,37.16%,Jackson, WI,"6,773"
5740,26.05%,Jackson, GA,"4,959"
7389,19.03%,Jackson, MO,"14,221"
8347,15.72%,Jackson, CA,"4,616"
8496,15.27%,Jackson, WY,"9,967"
9489,12.65%,Jackson, TN,"67,190"
14801,2.57%,Jackson, OH,"6,343"
19368,-4.39%,Jackson, NE,196
19677,-4.92%,Jackson, SC,"1,545"
20094,-5.59%,Jackson, AL,"5,116"
20186,-5.74%,Jackson, MN,"3,300"
20195,-5.77%,Jackson, MS,"173,631"
21123,-7.53%,Jackson, LA,"3,819"
21499,-8.26%,Jackson, MI,"33,317"
24306,-16.12%,Jackson, NC,583
24997,-18.80%,Jackson, KY,"2,022"
5208,29.29%,Jackson Center, OH,"1,770"
18329,-2.71%,Jackson Center, PA,215
24022,-15.11%,Jackson Heights, NC,837
21525,-8.33%,Jackson Junction, IA,55
5696,26.32%,Jackson Lake, CO,168
22871,-11.49%,Jacksonboro, SC,493
1006,111.36%,Jacksonburg, WV,93
16462,0.00%,Jacksonburg, OH,67
28229,-46.38%,Jacksonport, AR,126
3223,46.52%,Jacksons Gap, AL,"1,115"
2010,67.80%,Jacksonville, GA,198
3123,47.74%,Jacksonville, AL,"12,416"
5748,26.00%,Jacksonville, OR,"2,816"
9013,13.85%,Jacksonville, FL,"837,533"
9545,12.50%,Jacksonville, IA,36
9628,12.32%,Jacksonville, OH,611
12824,5.67%,Jacksonville, TX,"14,654"
13925,3.87%,Jacksonville, NC,"69,300"
14877,2.45%,Jacksonville, MO,167
15183,1.98%,Jacksonville, IL,"19,315"
19082,-3.97%,Jacksonville, AR,"28,728"
19519,-4.64%,Jacksonville, VT,226
20286,-5.94%,Jacksonville, PA,95
13863,3.96%,Jacksonville Beach, FL,"21,822"
17586,-1.48%,Jacksonville CDP, PA,665
15028,2.19%,Jacksonwald, PA,"3,223"
1470,85.05%,Jacob City, FL,520
2518,57.61%,Jacobus, PA,"1,896"
4903,31.23%,Jacona, NM,437
3210,46.65%,Jaconita, NM,503
29192,-87.74%,Jacumba, CA,77
23565,-13.60%,Jaffrey, NH,"2,421"
28346,-49.02%,Jakes Corner, AZ,52
12424,6.37%,Jakin, GA,167
12225,6.71%,Jal, NM,"2,130"
25949,-23.23%,Jalapa, IN,152
20037,-5.49%,Jamaica, IA,224
21275,-7.81%,Jamaica Beach, TX,991
13859,3.97%,James City, NC,"5,635"
19742,-5.04%,James City, PA,264
19212,-4.17%,James Town, WY,529
17252,-1.03%,Jamesburg, NJ,"5,963"
5485,27.50%,Jameson, MO,153
13485,4.55%,Jamesport, MO,528
14428,3.08%,Jamesport, NY,"1,573"
3002,49.48%,Jamestown, SC,145
4855,31.54%,Jamestown, LA,196
5124,29.76%,Jamestown, CO,266
5999,24.82%,Jamestown, KY,"2,027"
7316,19.30%,Jamestown, IN,"1,057"
8606,14.93%,Jamestown, NC,"3,549"
9558,12.50%,Jamestown, CA,"3,394"
17078,-0.77%,Jamestown, ND,"15,407"
17458,-1.31%,Jamestown, MO,377
17637,-1.58%,Jamestown, TN,"1,810"
18014,-2.20%,Jamestown, PA,622
18460,-2.93%,Jamestown, NY,"30,799"
18732,-3.39%,Jamestown, OH,"1,852"
25178,-19.55%,Jamestown, KS,321
27008,-30.55%,Jamestown, WA,366
24089,-15.35%,Jamestown West, NY,"2,146"
12304,6.57%,Jamesville, NC,535
11153,8.82%,Jamison City, PA,111
21386,-8.02%,Jamul, CA,"5,445"
21554,-8.38%,Jan-Phyl Village, FL,"5,161"
8332,15.76%,Jane Lew, WV,470
5525,27.31%,Janesville, MN,"2,685"
6544,22.43%,Janesville, CA,"1,474"
12000,7.12%,Janesville, IA,888
12049,7.02%,Janesville, WI,"63,674"
320,243.48%,Jansen, CO,158
17955,-2.10%,Jansen, NE,140
3723,41.00%,Jarales, NM,"2,022"
7625,18.18%,Jardin De San Julian, TX,26
28340,-48.91%,Jardine, MT,47
9458,12.73%,Jarratt, VA,664
26984,-30.36%,Jarrell, TX,899
6248,23.66%,Jarrettsville, MD,"3,408"
15566,1.41%,Jasmine Estates, FL,"18,470"
18724,-3.37%,Jasonville, IN,"2,406"
707,141.63%,Jasper, FL,"4,301"
1926,70.33%,Jasper, GA,"3,691"
5859,25.43%,Jasper, IN,"15,177"
6710,21.69%,Jasper, AR,606
6773,21.39%,Jasper, MI,403
15407,1.65%,Jasper, TN,"3,267"
15585,1.39%,Jasper, AL,"14,247"
17514,-1.38%,Jasper, MO,997
19451,-4.52%,Jasper, MN,570
20745,-6.78%,Jasper, TX,"7,688"
22542,-10.66%,Java, SD,176
16586,-0.04%,Jay, OK,"2,481"
26321,-25.22%,Jay, FL,433
8034,16.76%,Jayton, TX,599
17431,-1.26%,Jean Lafitte, LA,"2,110"
21109,-7.50%,Jeanerette, LA,"5,547"
22530,-10.63%,Jeannette, PA,"9,522"
26697,-27.69%,Jeddito, AZ,282
24468,-16.67%,Jeddo, PA,120
15902,0.90%,Jeff, KY,335
12597,6.06%,Jeffers, MN,420
27569,-36.22%,Jeffers Garden, OR,368
644,151.76%,Jefferson, GA,"9,630"
3860,39.68%,Jefferson, WV,792
4274,36.22%,Jefferson, SC,959
5631,26.74%,Jefferson, OR,"3,152"
7891,17.28%,Jefferson, MD,"2,192"
10975,9.19%,Jefferson, TX,"2,210"
11269,8.59%,Jefferson, WI,"7,968"
13209,4.99%,Jefferson, NC,"1,493"
18343,-2.73%,Jefferson, SD,570
20610,-6.54%,Jefferson, LA,"11,068"
20916,-7.13%,Jefferson, IA,"4,296"
24298,-16.07%,Jefferson, OH,"2,998"
26155,-24.33%,Jefferson, PA,255
27472,-35.14%,Jefferson, OK,24
15677,1.27%,Jefferson borough, PA,639
807,130.85%,Jefferson City, MT,681
11100,8.95%,Jefferson City, MO,"43,184"
11778,7.50%,Jefferson City, TN,"8,342"
21223,-7.70%,Jefferson Heights, NY,"1,019"
9100,13.64%,Jefferson Hills, PA,"10,984"
17529,-1.40%,Jefferson Valley-Yorktown, NY,"14,682"
15935,0.86%,Jeffersontown, KY,"26,862"
2014,67.64%,Jeffersonville, IN,"45,869"
3483,43.66%,Jeffersonville, VT,816
19138,-4.05%,Jeffersonville, GA,"1,160"
21965,-9.26%,Jeffersonville, KY,"1,637"
22657,-10.95%,Jeffersonville, OH,"1,147"
25412,-20.48%,Jeffersonville, NY,334
7513,18.58%,Jeffersonville Village, IL,434
28178,-45.28%,Jeffrey City, WY,58
14951,2.34%,Jeisyville, IL,131
16665,-0.16%,Jellico, TN,"2,444"
18518,-3.02%,Jemez Pueblo, NM,"1,894"
27725,-38.13%,Jemez Springs, NM,232
7998,16.90%,Jemison, AL,"2,628"
8844,14.30%,Jena, LA,"3,396"
22205,-9.79%,Jenera, OH,212
16271,0.35%,Jenison, MI,"17,271"
7538,18.47%,Jenkins, MN,340
18879,-3.62%,Jenkins, KY,"2,314"
1434,87.19%,Jenkinsburg, GA,380
7825,17.50%,Jenkinsville, SC,47
17122,-0.83%,Jenkintown, PA,"4,441"
1334,91.61%,Jenks, OK,"18,312"
10567,10.10%,Jenner, CA,109
19508,-4.62%,Jennerstown, PA,681
24082,-15.32%,Jennette, AR,105
18932,-3.72%,Jennings, FL,802
19604,-4.78%,Jennings, MO,"14,730"
20412,-6.16%,Jennings, KS,137
20624,-6.56%,Jennings, LA,"10,265"
24932,-18.50%,Jennings, OK,304
26776,-28.37%,Jennings, MI,202
28981,-70.48%,Jennings, MD,80
12973,5.40%,Jennings Lodge, OR,"7,416"
28054,-43.20%,Jensen, UT,259
11472,8.11%,Jensen Beach, FL,"12,000"
14437,3.07%,Jericho, NY,"13,445"
22261,-9.95%,Jericho, VT,"1,312"
28930,-67.39%,Jericho, AR,60
23670,-13.90%,Jerico Springs, MO,223
18030,-2.23%,Jermyn, PA,"2,236"
2961,50.00%,Jerome, AR,69
3635,41.98%,Jerome, ID,"11,046"
7359,19.15%,Jerome, AZ,392
11375,8.35%,Jerome, IL,"1,532"
17397,-1.22%,Jerome, PA,"1,055"
4568,33.68%,Jeromesville, OH,639
13026,5.30%,Jerry City, OH,477
22457,-10.43%,Jersey, GA,146
12297,6.58%,Jersey City, NJ,"255,861"
18619,-3.19%,Jersey Shore, PA,"4,339"
9232,13.30%,Jersey Village, TX,"7,795"
26547,-26.67%,Jerseytown, PA,110
13819,4.02%,Jerseyville, IL,"8,305"
11940,7.24%,Jerusalem, OH,163
1422,87.50%,Jessie, ND,30
17564,-1.44%,Jessup, PA,"4,650"
19235,-4.20%,Jessup, MD,"7,535"
24339,-16.22%,Jesterville, MD,284
7278,19.44%,Jesup, IA,"2,642"
10300,10.73%,Jesup, GA,"10,275"
26994,-30.43%,Jet, OK,160
19785,-5.09%,Jetmore, KS,857
6979,20.60%,Jette, MT,322
22178,-9.73%,Jewell, KS,436
18684,-3.31%,Jewell Junction, IA,"1,198"
3962,38.91%,Jewett, TX,"1,196"
4573,33.62%,Jewett, IL,310
24586,-17.09%,Jewett, OH,650
8866,14.25%,Jewett City, CT,"3,488"
22608,-10.81%,Jf Villarreal, TX,33
26872,-29.28%,Jim Falls, WI,157
17619,-1.54%,Jim Thorpe, PA,"4,730"
23976,-14.92%,Joanna, SC,"1,369"
24161,-15.57%,Joaquin, TX,781
27726,-38.14%,Joes, CO,60
13349,4.77%,Joffre, PA,659
28613,-55.11%,Johannesburg, CA,79
21707,-8.68%,John Day, OR,"1,663"
4576,33.57%,Johns Creek, GA,"80,979"
7896,17.27%,Johnsburg, IL,"6,322"
2888,51.32%,Johnson, AR,"3,509"
5485,27.50%,Johnson, NE,357
9525,12.56%,Johnson, OK,251
21019,-7.32%,Johnson, VT,"1,316"
29107,-78.13%,Johnson, MN,7
3445,44.08%,Johnson City, TX,"1,716"
8110,16.49%,Johnson City, TN,"64,614"
18860,-3.59%,Johnson City, NY,"14,977"
18863,-3.60%,Johnson City, KS,"1,473"
22143,-9.62%,Johnson City, OR,573
1662,77.93%,Johnson Creek, WI,"2,813"
4992,30.64%,Johnson Lane, NV,"6,319"
6353,23.21%,Johnson Siding, SD,653
25119,-19.30%,Johnson Village, CO,276
24892,-18.38%,Johnsonburg, PA,"2,451"
28232,-46.45%,Johnsonburg, NJ,83
9361,12.98%,Johnsonville, SC,"1,602"
20972,-7.25%,Johnsonville, IL,64
925,118.22%,Johnston, IA,"18,874"
19815,-5.14%,Johnston, SC,"2,216"
16869,-0.45%,Johnston City, IL,"3,541"
1067,106.55%,Johnstonville, CA,"1,072"
430,204.13%,Johnstown, CO,"11,639"
2982,49.83%,Johnstown, OH,"5,154"
4309,35.85%,Johnstown, NE,72
5136,29.66%,Johnstown, WY,306
16179,0.48%,Johnstown, NY,"8,552"
23680,-13.93%,Johnstown, PA,"20,576"
2051,66.67%,Johnsville, CA,35
22437,-10.39%,Joice, IA,207
15658,1.30%,Joiner, AR,547
3936,39.13%,Joliet, IL,"147,786"
16149,0.52%,Joliet, MT,578
6256,23.63%,Jolivue, VA,"1,282"
26910,-29.63%,Jolley, IA,38
25577,-21.28%,Jolly, TX,148
15062,2.14%,Jollyville, TX,"16,151"
10526,10.17%,Jones, OK,"2,773"
10784,9.62%,Jones Creek, TX,"2,335"
5675,26.48%,Jonesboro, AR,"70,217"
6702,21.73%,Jonesboro, GA,"4,661"
7255,19.57%,Jonesboro, LA,"4,680"
10298,10.74%,Jonesboro, IL,"2,052"
22209,-9.80%,Jonesboro, IN,"1,702"
6334,23.27%,Jonesborough, TN,"5,138"
8765,14.53%,Jonesburg, MO,796
791,132.35%,Jonestown, PA,79
5781,25.82%,Jonestown, TX,"2,115"
24998,-18.81%,Jonestown, MS,"1,381"
2607,55.93%,Jonestown borough, PA,"1,603"
2167,64.28%,Jonesville, NC,"2,405"
4952,30.95%,Jonesville, VA,"1,303"
19590,-4.75%,Jonesville, MI,"2,226"
22448,-10.41%,Jonesville, LA,"2,212"
23322,-12.83%,Jonesville, SC,856
28371,-49.55%,Jonesville, IN,111
9827,11.86%,Joplin, MO,"50,900"
19293,-4.29%,Joplin, MT,201
13807,4.04%,Joppa, AL,103
25707,-22.00%,Joppa, IL,319
9086,13.67%,Joppatowne, MD,"12,948"
382,219.11%,Joquin, AL,501
2919,50.90%,Jordan, MN,"5,784"
12763,5.78%,Jordan, NY,"1,390"
14684,2.75%,Jordan, MT,374
29145,-82.19%,Jordan Hill, LA,91
27355,-33.89%,Jordan Valley, OR,158
4685,32.71%,Joseph, UT,357
19808,-5.12%,Joseph, OR,"1,000"
25841,-22.61%,Joseph City, AZ,"1,143"
4630,33.16%,Josephine, TX,791
3547,42.96%,Josephville, MO,386
4925,31.07%,Joshua, TX,"5,935"
1608,79.80%,Joshua Tree, CA,"7,564"
11483,8.09%,Jourdanton, TX,"4,034"
10650,9.92%,Joy, IL,410
28023,-42.67%,Joyce, LA,215
27752,-38.53%,Juarez, TX,260
23438,-13.16%,Jud, ND,66
25847,-22.63%,Juda, WI,335
28485,-51.83%,Judith Gap, MT,79
24670,-17.43%,Judson, SC,"2,028"
7353,19.17%,Judsonia, AR,"2,362"
28094,-43.80%,Jugtown, MD,204
25250,-19.84%,Julesburg, CO,"1,176"
10832,9.52%,Juliaetta, ID,667
13351,4.76%,Julian, NE,66
19503,-4.61%,Julian, PA,145
24564,-17.03%,Julian, CA,"1,345"
22666,-10.97%,Juliustown, NJ,284
27976,-41.98%,Jump River, WI,47
5587,26.98%,Jumpertown, MS,513
3552,42.94%,Junction, UT,253
12833,5.65%,Junction, TX,"2,766"
27608,-36.69%,Junction, IL,88
4253,36.36%,Junction City, MO,435
4973,30.74%,Junction City, KS,"24,691"
7702,17.90%,Junction City, KY,"2,575"
7707,17.90%,Junction City, OR,"5,566"
